tweet_id,tweet_text,label
'451327897299873793',"mis oraciones para el pueblo chileno ""@youranonnews: update: 2 deaths reported following earthquake off the coast of chile chilequake""",injured_or_dead_people
'451247582187372544',rt @sabreakingnews: tsunami alert after chile struck by 82 earthquake: an earthquake measuring 82 on the richter scale struck th http:,other_useful_information
'451411290951782400',rt @pfourdigital: a powerful earthquake hit chile last night magnitude 82 that produced tsunamis that are already hitting the coast fue,other_useful_information
'451569389200875521',a 74 magnitude earthquake at chile again tsunamialerton be careful guys my thoughts are with you,sympathy_and_emotional_support
'451328078677938176',rt @ali6hazali: uh oh its earthquake in chile prayforchile,sympathy_and_emotional_support
'451351017301372928',"rt @explanoit: ""god is testing you by killing your family with a random geologic event keep the faith"" - a lot of the prayforchile tweets",sympathy_and_emotional_support
'452315367940313088',rt @herbalife: find out how you can help those in need after the 82-magnitude earthquake in chile herbalfefamilyfoundation http://tco/gu,donation_needs_or_offers_or_volunteering_services
'452150332400082945',with @abigailortizz santiago chile test formal xd http://tco/mf2yxzunk5,not_related_or_irrelevant
'451536398927945728',let the skyfall we will stand tall at skyfall,not_related_or_irrelevant
'451262908320993280',"""@daily_record: live: 280 prisoners still on the run after huge earthquake strikes chile http://tco/smmmxehoyd"" every cloud and all that",missing_trapped_or_found_people
'451828602930073600',rt @_amroali: wow leaders of argentina chile &amp; brazil in the 1970s &amp; today http://tco/vmkexn1ycf v @sultanalqassemi women,not_related_or_irrelevant
'451215604708413440',rt @fiveblockstock: police have recaptured 16 of 300 escaped female prisoners in iquique,not_related_or_irrelevant
'452448960691462145',new icon header &amp; fondo &lt;3,not_related_or_irrelevant
'451585812862230528',sismo: chile earthquake: no tsunami threat to california officials say http://tco/afyye3pfdx,other_useful_information
'451712913733341184',the amazing spider-man 2 crawls into the 2014 mtv movie awards via @gossipbucket http://tco/95lmx1ijm3,not_related_or_irrelevant
'452309076332916736',@estherminded heres your flower chile http://tco/p7lm19erab,sympathy_and_emotional_support
'451788650557480960',@jcandthevoidz the earthquake in chile is probably your fault come back,not_related_or_irrelevant
'451841143987515392',@lauu_aguirre chau t2 mal lok,not_related_or_irrelevant
'451225340451770368',@vallie: watch live: us geological survey briefing on major chilean earthquake http://tco/6kj1mkbct3  chileearthquake,other_useful_information
'451353244653330432',@eternalliving5 =thanks for retweeting prayer alert for chile minimal damage from tsunami though 5 reported killed,injured_or_dead_people
'451425363005284352',cumple mariana (@ wasabi sushi &amp; rolls - @wasabi_lima w/ @grazzia09) http://tco/djz7fclnli,not_related_or_irrelevant
'451759209429094400',rt @yahoonews: video: inside an apartment during major m78 earthquake aftershock in iquique chile http://tco/qirdqdy0sp,other_useful_information
'451459628384419840',prayforchile chile earthquake chileearthquake fuerzanortedechile expertos afirman que riesgos para la salud de misiones a marte supe,sympathy_and_emotional_support
'451265830630981632',rt @roomeetimes: chile earthquake: tsunami to make landfall along pacific coast http://tco/ircqu0bagc,other_useful_information
'451241088389754880',5 deaths reported in 82-magnitude earthquake that h http://tco/qjrdaeljop pacific chile hawaii southamerica tsunami via @drabrain,injured_or_dead_people
'451941664559734784',anonymous anonops earthquake - south-america - chile - edis number: eq-20140402-43216-chl date / time: 02/04/201 http://tco/nzsm3xdmka,other_useful_information
'452232007532425216',baby when they look up at the sky /88,not_related_or_irrelevant
'451247678840909824',rt @jessleal7: fuerzachile prayforchile you are in our prayers and thoughts http://tco/5pld8ltkvx,sympathy_and_emotional_support
'451216343312781312',rt @osnapiitzdani: an earthquake on chile  poor people prayforchile  http://tco/awapilpb7f,sympathy_and_emotional_support
'451420849544114177',chile earthquake: 1909 print valparaiso chile earthquake 1906 ruins destruction damage disaster - original halftone p http://tco/ctzqi3jusv,not_related_or_irrelevant
'452287860599951360',was out cycling 360 km with endomondo see it here: http://tco/nhv9pqswi8,not_related_or_irrelevant
'451242251490836481',while prayforchile is a good idea  any one went to go down there and actually help,sympathy_and_emotional_support
'451387603409854465',@sucelletapia whoa suky i just heard of the 82 earthquake at alabama chile 300miles south of you are you &amp; your dear family ok,sympathy_and_emotional_support
'451252707970404352',rt @djaktual: please pray for my people in chile 80 earthquake,sympathy_and_emotional_support
'451383695266426880',on a day like this 32 years ago argentina illegally invaded the falklands up to this day they dont show repent nor do they admit defeat,not_related_or_irrelevant
'451251794937933824',5 deaths reported in 82-magnitude earthquake that hit off chile all tsunami warnings and watches was canceled http://tco/wmtn0nwpg4,injured_or_dead_people
'451208559951609856',rt @confessionsmdhs: we send our prayers to the people of chile  we are aware a former monarch has been doing social work in the region f,sympathy_and_emotional_support
'451224107724468224',rt @dreeeaaxo: maan chile always has it bad  poor people must be terrified knowing there might me a tsunami fuerzachile,sympathy_and_emotional_support
'451447988897193984',rt @spenceriofranco: my heart and prayer goes out to people livin chile just hang in there prayforchile,sympathy_and_emotional_support
'451502061105217536',@benjaminlasnier happybirthdaybenjaminlasnier i love you too,not_related_or_irrelevant
'451364003898744832',rt @nbcnews: developing now: tsunami warning in effect for chile peru ecuador; watch in effect for colombia panama costa rica following,caution_and_advice
'451445275781914628',82 earthquake chile chileearthquake sparks tsunami warning more on this here http://tco/xcxzxvyijt,other_useful_information
'451195085661954048',rt @snolen: for breaking news fr chile recommend 24horascl (might be crashing) &amp; http://tco/xni76eb3iy &amp; twitter: many good chilean jou,other_useful_information
'451382316762284032',pakistan animation of tsunami from northern chile earthquake hawaii under advisory - washington post (blog): http://tco/sudtyq2kjl,other_useful_information
'451871473314308097',rt @cnnbrk: rescue drill now just 100 meters away from trapped miners in chile source says http://oncnncom/ctctwa,missing_trapped_or_found_people
'451405746497138688',the @adidas originals france 74 jacket by @enlawded http://tco/j2gvmdum3u,not_related_or_irrelevant
'451827222064549888',meet @maryse0uellet at wrestlecon april 5th saturday only 10am-2pm for more info visit meet &lt;33&lt;33 http://tco/smpwiifkvs,not_related_or_irrelevant
'451687819636137984',rt @tsunamiwatch: news: panama earthquake 2014: tsunami warning risk higher after chile aftershock: an earthquake hit panama ea http://,caution_and_advice
'452511524817752064',@yolawda a list of jackets &amp; tshirts about quateur on enlawded http://tco/hbmzk4xxwr,not_related_or_irrelevant
'451730572482596864',rt @presstv: residents who have fled their homes sleep on an open street in iquique chile after a powerful earthquake measu http://tco,displaced_people_and_evacuations
'452029395386236929',scary yet beautiful: simulation of the propagation of april 1st chiles tsunami by @noaa http://tco/r8yjc0apfg,other_useful_information
'451201558601293825',rt @steveudelson: all tsunami warnings have been discontinued except for chile peru tsunami http://tco/3ncexk2tjd,caution_and_advice
'451216568655949825',rt @darwinology: no you didnt :c meteorgarden prayforchile http://tco/rqfwcyh4ns,other_useful_information
'451669124742406144',rt @scejas: tsunami travel time map (if a tsunami was generated) via @nws_ntwc chile peru earthquake http://tco/w9uuawfmo3,other_useful_information
'451245660273393664',rt @globalgiving: so thankful that there was not greater damage in chile tonight hope power gets restored and people can get home soon s,sympathy_and_emotional_support
'451554626827849728',rt @pzfeed: breaking: strong aftershock hits off the coast of northern chile; no magnitude yet; local authorities say no tsunami warning is,other_useful_information
'452137957169053696',@floyd we miss you so much @mileycyrus your beautiful smilers are with you ,not_related_or_irrelevant
'451358948021772288',i needa boost my followers follobackforfolloback follobackinstantly girls boys prayforchile thiscouldbeusbutyouplayin yeet,not_related_or_irrelevant
'451263542503559168',rt @nzherald: waves measuring almost 2m have hit the northern coast of chile after a magnitude 82 earthquake http://tco/zkxrpgomd4,other_useful_information
'452462298393632769',@mikedronkers look at this rt @tsunamiwatch: animation shows chile tsunami rippling through pacific ocean: http://tco/vj2fklwom4,other_useful_information
'451224190494859265',rt @karinaandreab: pray for chile oren por chile terremotoenchile earthquakechile,sympathy_and_emotional_support
'451276566920560640',rt @ginenaperlas: lets trust him god has reasons we just have to believe him prayforchile ,sympathy_and_emotional_support
'451577398241140736',no california tsunami expected from 78 chile quake aftershock - los angeles times http://tco/bi1mfqaik8 news,other_useful_information
'451214914426650625',rt @sosfirstaidbc: all this earthquake activity chile california reminder for vancouver make investment in grab n go kits beprepared,other_useful_information
'451201851959287808',chile http://tco/izu4ugco2k lets be naughty,not_related_or_irrelevant
'451314482652794880',video: the us pacific tsunami warning center releases animation simulating april 1 2014 chile tsunami link: http://tco/0swjzsitvg,caution_and_advice
'451570398845345793',rt @_hausofkate_: @ladygaga prayforchile please :(((,sympathy_and_emotional_support
'451320835480227840',now on nbc4: more rain in socal big rig crash in pasadena an update on the chile earthquake and more watch live: http://tco/61fgrel8vg,other_useful_information
'451780803354058752',every sat 3pm jerry brown stop diablo canyon capitol sacramento doomsday prepper preppers http://tco/0s25rochre http://tco/memljwr0vh,not_related_or_irrelevant
'451423505322479616',chiles terrifying earthquake makes it clear that we need to take climate change seriously http://tco/3uzz7cj6hw,caution_and_advice
'451484347548577792',rt @newsbreaker: raw video: amateur video from chile shows a chaotic situation when an earthquake struck http://tco/xevmj1wxhc - @ap,other_useful_information
'451216281216516096',@officialwed13 im sure u know but the guys in him are fine from the chile earthquake it happened 15mins b4 show time but they played :),other_useful_information
'451810815092342784',rt @mapsofworld: map showing epicenters of chileearthquake http://tco/b5ejeeujql,other_useful_information
'451732098408529920',anglo american evacuate collahuasi copper mine in chile after yesterdays 82-magnitude earthquake miningontop,displaced_people_and_evacuations
'451481674669625344',"rt @bbcworld: ""panic written on their faces"" residents flee northern port city as 82 earthquake hits chile http://tco/5vfzbbwsa1 chilee",displaced_people_and_evacuations
'451712934381490176',rt @ctvcalgary: update: strong aftershock 78 hits chile latest here: http://tco/ohmaf7bods,other_useful_information
'451312394154045441',rt @panewzer: death roll rising in chile earthquake tsunami disaster declared http://tco/qk8t3apipg,injured_or_dead_people
'451574040323297280',omg the news scared me like omfg im pretty scared prayforchile,sympathy_and_emotional_support
'451354383440044033',rt @gn_chaewon: earthquake was happened there rt @chanylkid: prayforchile is no 1 on ttww what happened with chile ,sympathy_and_emotional_support
'451272341922664448',rt @roomeetimes: chile tsunami: anti-riot police deployed to help prevent looting and recapture 300 women who escaped from prison http://t,not_related_or_irrelevant
'451242566139133952',my heart and my prayers are with all affected by this disaster prayforchile,sympathy_and_emotional_support
'451204251302498304',residents evacuating coastal areas of antofagasta chile due to tsunami warning mt @redmivoz: http://tco/58vmzrhbn3,displaced_people_and_evacuations
'451856142202073088',@justinbieber always u ignore ur belieberswe love u so good luck ily,not_related_or_irrelevant
'451383438797316096',"""im glad the earthquake happened im chile because i dont live there so i dont care for them"" -the kid next to me in psychology ",sympathy_and_emotional_support
'451784559194308608',rt @mzfrema1: @weliftyourname: prayforchile http://tco/jrjqpzxajo,other_useful_information
'451339215653982208',rt @christineromans: good morning getting an earlystart on the chile earthquake criminal probe into mh370 gm recall obamacare numbe,not_related_or_irrelevant
'452359020331163649',: m 50 offshore tarapaca chile http://tco/p4m1cpvqaz,other_useful_information
'451612492964573184',rt @zerohedge: chile emergency office orders evacuation of northern coast issues minor tsunami alert after 74 magnitude quake,displaced_people_and_evacuations
'451657069910044672',rt @pzfeed: right now: thousands of people urged evacuate inland from coastal areas in chile after strong earthquake,caution_and_advice
'451357063617073152',they said bali will face a big wave its effect from chile earthquake well maybe this is my last word :d prayforchile,sympathy_and_emotional_support
'457126118366396416',so many sad things happening prayformh370 prayforsouthkorea prayforindonesia prayforsinabung prayfornigeria prayforchile,sympathy_and_emotional_support
'451588541483479040',i dont understand why people rely on hocus pocus instead of helping someone makes no sense to me @skyrimlord chileearthquake,sympathy_and_emotional_support
'452339576309170176',@mydarlingdrew que suertuda eres te sigue justin y jazzy fghjk&lt;3,not_related_or_irrelevant
'451563665703960577', @mexicanarchist footage of the latest 78 earthquake that just hit chile from inside a shopping mall  https://tco/zlms4yrsdm ,other_useful_information
'452118241079357440',dont worry everything its gonna be alright,not_related_or_irrelevant
'451566145523290112',rt @hummeryk: chile rocked again by powerful earthquake: a powerful earthquake struck off northern chile late wednesday the http://tco,other_useful_information
'451404217027006465',white house: us stands ready to help chile after earthquake: the us government is prepared to  http://tco/b5lv4futli airforce,other_useful_information
'451197951889924097',the tsunami is currently going furiously through peruvian beaches (tacna and lima) stay strong and safe peru and chile ,sympathy_and_emotional_support
'451697840050692097',freeiosapps: florida usa cape coral breaking news 273 chile earthquake powerful earthquake strikes off chi http://tco/xvq4krwqo9,other_useful_information
'451424843850723328',rt @neonne: turned on @cnn to get updates on the chile quake and tsunami and i find wolf still yapping non-news about a plane gtfo,other_useful_information
'451527636612042753',@pattiemallette happy birthday mom i love u so much thank u for everything ,not_related_or_irrelevant
'451698695697104896',@amhq aheadlines for your 8am hour chileearthquake aftershocks and olympians at the white house,other_useful_information
'451344130145140736',we are the world we are the children we are the ones who make a brighter day so lets start giving prayforchile,sympathy_and_emotional_support
'451344704626757632',rt @nbcwashington: more than 300 female prisoners took advantage of the massive earthquake that hit chile and escaped: http://tco/a4i1s0dv,other_useful_information
'451863821305794561',@holysnailgrail seems you didnt miss me :(,not_related_or_irrelevant
'452261327054970880',a little respect &gt; https://tco/8mfs6ids9f,sympathy_and_emotional_support
'452274502509277185',rt @spacedotcom: the massive earthquake that struck chile on tuesday left 3 main sky observatories in the region relatively untouched http:,other_useful_information
'452839218423668736',def better than that chile earthquake ready 4 pulagrt @heyitsrjsmith: climbed a glacier yesterday and i still cant believe it travel,not_related_or_irrelevant
'451526838540845056',@chiocolate_q when you look at me like that my darling,not_related_or_irrelevant
'452137250344931328',thanks @vizoftheday for selecting m 82 earthquake iquiqe chileearthquake as viz of the day today,other_useful_information
'452430091092389888',rt @shastacnn: our latest from iquique: after chileearthquake weary residents wait out after shocks in tent city http://tco/vmqwd97ppv c,missing_trapped_or_found_people
'451474309186617344',@milktyson thank you so much im chilean,not_related_or_irrelevant
'451602315372273664',a new 78-magnitude earthquake strikes northern chile following an 82-magniitude jolt in the same region http://tco/23zcrsvrug,other_useful_information
'451345802682990592',rt @santiagotimes: 6 deaths officially reported now from last nights earthquake in northern chile,injured_or_dead_people
'451216838009950208',stay safe folks at chile prayforchile,sympathy_and_emotional_support
'451294650893344768',rt @rickeyb_: moment of silent for chile prayforchile,sympathy_and_emotional_support
'451569769506824192',chile president michelle bachelet evacuated from arica coastline after 78 magnitude earthquake tsunami alert http://tco/3rzlowxblb,displaced_people_and_evacuations
'451314451837247490',prayforchile prayforindonesia save us god save ternate and malang pls,sympathy_and_emotional_support
'451582685735952386',magnitude 52 82km wsw of iquique chile earthquake @matthunter123 @matthunter123 @matthunter123 @matthunter123 http://tco/e8vn3idg6v,other_useful_information
'451372816693067776',rt @_krystalserrano: prayforchile  glad to know that my family over there is doing well,sympathy_and_emotional_support
'451347704397172738',chile hit by 82 earthquake tsunami 5 people killed &amp; 300 female inmates escape--look out guys,injured_or_dead_people
'451314002917068801',rt @cecemcghee: massive earthquake in chile spurs tsunami http://tco/4wofbhyca7 cecemcghee,other_useful_information
'451408012800823296',(flakoprettyx7) chile assesses damage after massive quake tsunami: by anthony esposito and  http://tco/ikljiqalqa (flakoprettyx7),infrastructure_and_utilities_damage
'451195961940148224',first time making caldo lets check it out food porn yum caldo corn squash papas meat chile http://tco/kumuqp94kj,not_related_or_irrelevant
'451384012666601472',take one sec to tweet prayforchile and pray for those people please,sympathy_and_emotional_support
'452178416679542784',@hlnztheonenonly yes i know now is like 2 weeks left :(,not_related_or_irrelevant
'451260554871468032',prayers going out to the people of chile this am 81 magnitude earthquake struck tsunami evacuations in place,sympathy_and_emotional_support
'451222338051129344',"""@ohgali: so we might die bc there was a 83 earthquake in chile &amp; were alined &amp; there might be a tsunami &amp; after shocks "" bff stfu _",other_useful_information
'451865023254523905',m55 - 66km ssw of iquique chile 2014-04-03 05:51:44 utc (via @usgs) http://tco/9l4tmsox0u,other_useful_information
'451214457361149952',prayers out to the ppl affected by that chile earthquake ,sympathy_and_emotional_support
'451368688571006977',huh chile what happen with chile prayforchile :(,sympathy_and_emotional_support
'451384848049909760',( vinculaciones ) 6 killed in earthquake off northern chile http://tco/kfyuivftn8 unete@_vinculaciones,injured_or_dead_people
'451380762496225280',rt @leticiacnn: @cnn death toll from a 82-magnitude earthquake that struck off northern chileearthquake rose to at least 6 wednesday chi,injured_or_dead_people
'451560801715761152',breaking: another major earthquake in chile 72 tsunami warning issued http://tco/rmaibvvzbq,caution_and_advice
'451565248009355264',rt [http://tco/viejixvmoe] tsunami reaches 40 cms pacific coast of japan following earthquake in chile,other_useful_information
'451220737635135488',april2isahappyday but not for chile prayforchile fuerzachile terremotoenchile,sympathy_and_emotional_support
'451215220829327360',rt @kidrauhl1djose: prayforchile desde nicaragua fuerzachile nicaragua le pide a dios por ustedes stay strong x,sympathy_and_emotional_support
'451464849953140736',rt [http://tco/3ktr59uiz0] are you in chile tell us how the earthquake was experienced in your community with tag telesurconchile,other_useful_information
'452277821574889473',usgs: m 54 - 17km wnw of hacienda la calera chile: dyfi - vtime2014-04-05 02:22:38 utc2 http://tco/n21w0ypgsx earthquake tremor,other_useful_information
'452820528290889728',victoria aus geelong  http://tco/b47rel966t 111 hawaii expecting hazardous waves after chile earthquake chile earthquake mahomiebeat ap,caution_and_advice
'451706223063490560',chile  some of damage reported throughout country caused by the earthquake off the chile coast,infrastructure_and_utilities_damage
'451357873625260032',rt @leanielsen: i hope everyone in chile stays safe and are okay surrounding countries should watch out for the tsunami alert prayforchi,sympathy_and_emotional_support
'451480917966475265',rt @nwsbayarea: here is a graphic showing tsunami energy generated from yesterdays 82 chile earthquake http://tco/csqmfnhk5m,other_useful_information
'451236046840532992',rt @_b_ryan: expect 82 chile earthquake to set off tremors around fracking injection wells http://tco/xzwfm3rq3j cdnpoli evilendbridge,other_useful_information
'451197748461572097',82 earthquake hits off northern coast of chile 9+ aftershocks hit + tsunami warning in effect http://tco/gfcugdarao,caution_and_advice
'451276267149856768',thoughts with everyone in chile affected by the earthquake x prayforchile,sympathy_and_emotional_support
'451501848029982721',rt @mouselink: seismologists worry that 82 chile earthquake could just be a foreshock - http://tco/h7ltyhpebk,other_useful_information
'451213309199396864',rt @stforeigndesk: update: chiles navy says a tsunami has already hit some areas in north of country following a massive earthquake offsho,other_useful_information
'452086330550648832',@josh_mcdowell we have a red alert because of a tsunami and an earthquake that had place in chile this week pray for us please,caution_and_advice
'451472559087710208',deadly earthquake strikes chile http://tco/4huvh2m79g via @msnnz,other_useful_information
'451369283038097409',pray for chile prayforchile earthquakechile earthquake http://tco/4kia5txlza,sympathy_and_emotional_support
'451343708076912640',@timesofindia : massive 80 quake off chile sparks tsunami alert for pacific coast of south tweets coast http://tco/gtjwfeffla,caution_and_advice
'451189148666195968',rt @jmrimperial: rt @unocha_rop chile earthquake: maximum wave height forecasts for pacific http://tco/m5zktth0g9,other_useful_information
'451707291213910016',rt @rt_com: chile quake aftermath video: buildings cracked cars smashed boats washed up http://tco/1o841soj1a earthquakechile,infrastructure_and_utilities_damage
'451385506350125056',via @thesavvystews breaking: earthquake on chile coast  savvy stews liveblog http://tco/vdmaqelhuo travel,other_useful_information
'455763642244276224',how to teach earthquakes: an earthquake has hit northern chile causing thousands of people to be http://tco/jo3t4l0ag3 earthquake,other_useful_information
'451379303788199936',2apr afpchileans return homes after huge quake kills 6 http://tco/4wur87fpvn ss954 earthquake tsunami chile chili cile   ,injured_or_dead_people
'451315456142761984',prayforchile stay strong and never lost hop,sympathy_and_emotional_support
'451251973954994176',@babsvk hope you all ok we jus seen reports ov big earthquake off chile coast,sympathy_and_emotional_support
'451322047138787329',wmal : where washington comes to talk - watch: at least five killed as an 82 magnitude quake and tsunami lash chile http://tco/situozn0uk,injured_or_dead_people
'451568070293585920',rt @philippinestar: breaking: another major earthquake 78 preliminary magnitude occurred just about over iquique chile reports usgs h,other_useful_information
'452525142762340352',@sickheartbeat i laughed so hard when i saw how you painted his horrible pink gd hair in black xdddddddd,not_related_or_irrelevant
'451212374960128000',rt @calfirenews: tsunami hawaii coasts hazard to swimmers boaters &amp; persons near shore at beaches &amp; harbors threat continues several hrs ,caution_and_advice
'456402200692932608',prayforchile everyone pray for the people in chile  they need us  rt this,sympathy_and_emotional_support
'451429262600704000',rt @malalafund: our prayers and thoughts are with chile - @malalafund team,sympathy_and_emotional_support
'452269096873107456',@gleeonfox the unholy trinity &amp; rachel berry,not_related_or_irrelevant
'451539502881062912',hey brother do you still believe in one another,not_related_or_irrelevant
'451267961312256000',@mrsannetwist in chiles tsunami warning please pray for them,sympathy_and_emotional_support
'451223867994816512',rt @ryotnews: breaking: massive 80 earthquake strikes chile triggering tsunami alert http://tco/emvedtqaip,other_useful_information
'451449213847474177',mornight  godbless keep safe guys  godbless praying  prayforchile,sympathy_and_emotional_support
'451248475876114432',people who are tweeting ripfloyd need to get a grip on reality with whats happened in chile prayforchile,sympathy_and_emotional_support
'451538240323862529',@monetterie i love his hair so muuch preicous bby lion,not_related_or_irrelevant
'451193095523037184',do you like to watch tsunami http://tco/evydymhu54,not_related_or_irrelevant
'451381021351886848',rt @bbcbreaking: us geological survey upgrades chile earthquake to 82 magnitude,other_useful_information
'451865970219286528',m49 - 90km wsw of iquique chile 2014-04-03 15:08:08 utc (via @usgs) http://tco/4gdafjse7h,other_useful_information
'451582661136371712',rt @pzfeed: alert: chile expands tsunami warning to countrys entire coastline following 78 quake urges people to evacuate immediately,displaced_people_and_evacuations
'451323444966092800',rt @cherrry98: my thoughts &amp; prayers for those affected by this earthquakestay strong and safe everyonehope to hear a good news to you so,sympathy_and_emotional_support
'451398394578497536',my vacations are almost over and i dont want to face my reality yet fuckkk ,not_related_or_irrelevant
'451201217415217152',@sbdave and i are reviewing our earthquake plan learning that the plan and reality are not in sync http://tco/hbor12cyd7,other_useful_information
'451225637563695105',rt @youranonnews: evacuation efforts in valparaiso and penco: http://tco/7vdevmucxi chilequake http://tco/hyngd3albx,displaced_people_and_evacuations
'451560484731252736',just in: powerful 78-magnitude aftershock rocks chiles northern coast a day after an 82quake which claimed six lives no tsunami threats,injured_or_dead_people
'451517931206488064',@angeltongue thank you my friend  have a good night too,not_related_or_irrelevant
'451642164741541889',rt @newsatweb: chile hit by second powerful earthquake - a 76-magnitude quake triggers landslides and prompts a new round of eva http:/,other_useful_information
'451531173152694272',renzo hermoso con sentimientos omggggggggggggggg,not_related_or_irrelevant
'452527581691404288',rt @annev: my heart is with all those affected by the enormous earthquake in chile thinking and praying for you all xo,sympathy_and_emotional_support
'451330364934336514',is there anyone who is from chile around me on twitter or watchdogs forum im worried about people in chile earthquake,sympathy_and_emotional_support
'451292131748249600',rt @imogen_thomas: god bless those who have been caught in the chile earthquake so sad  rip the victims who have passed,sympathy_and_emotional_support
'451247874328649728',rt @lucasvonhauser: i want to take a moment and ask prayforchile,sympathy_and_emotional_support
'451241012824784896',rt @lurainpenny: aftershocks and further earthquakes are continuing there have been more than 10 aftershocks since the initial 82 magnitu,caution_and_advice
'451379870808154112',rt @coreyspowell: the geophysics of the chile quake moment by moment--lots of technical info but fascinating http://tco/a21cq8oubm ht ,other_useful_information
'451387310912057344',rt @latinaprobs: chile was just hit by a 83 magnitude earthquake prayforchile,other_useful_information
'452285312832516097',to anyone that lives in chilestay safe  prayforchile,sympathy_and_emotional_support
'451236936774991872',rt @icojonshon: prayforchile damn the americans they need help hope everyone is safe and okey,sympathy_and_emotional_support
'451323370210983936',tsunami warning &amp; evacuation of thousands after earthquake in chile http://tco/fzkybz5htx via @guardian,displaced_people_and_evacuations
'457122567065587713',miracle always happenkeep praying i hope you guys safe prayforsouthkorea prayforsinabung prayforntt prayfornigeria prayforchile,sympathy_and_emotional_support
'451360303868293120',"chiles 82 earthquake not the ""big one""; still state of emergency declared for arica parinacota and tarapac via http://tco/giys2k4msf",caution_and_advice
'451592086114926592',78 magnitude in chile and tsunami warning lets hope for the best,caution_and_advice
'452635140858974208',rt @fancienanc: lets take a moment to pray &amp; think about the families involved in flt 370 chileearthquake &amp; forthood &amp; more http://,sympathy_and_emotional_support
'451357224116293633',chile we are praying for you prayforchile http://tco/yeueuryctx,sympathy_and_emotional_support
'451454730095837188',prayforchile chile earthquake chileearthquake fuerzanortedechile amazon lanza un aparato para ver videos en streaming en televisores,other_useful_information
'451897772334399488',i have family in chile that is stuck in the midst of this awful earthquake please keep them in your prayers,sympathy_and_emotional_support
'451304479615229952',nappettours prayforchile youth missions through http:// http://tco/cgsvqenkku,not_related_or_irrelevant
'451189604339548161',rt @terejana: rt @infobencana: chilequake map of tsunami travel times released by the national tsunami warning centre http://tco/dothec,other_useful_information
'451239081339404289',praying for chile fck earthquakes,sympathy_and_emotional_support
'451328864086523904',video 82 chile earthquake from a security camera http://tco/yvlwxp6x9s,other_useful_information
'452219833007239168',@holysnailgrail please hug me i need a hug right now  okay ignore me thats okay :(,not_related_or_irrelevant
'451317925023322112',chile declares earthquake -hit areas disaster zones http://tco/xyx2i68l73,other_useful_information
'451282611575738368',@tagesschau at the disaster research unit @freieuniberlin we follow close the development of the emergency in chileearthquake,caution_and_advice
